            separation          total energy        partial charge        partial charge                  HOMO                  LUMO
            [Angstrom]             [Hartree]              [O atom]              [O atom]             [Hartree]             [Hartree]
              0.405710           -137.505426             -0.499999             -0.499999              0.479540              0.530808
              0.452629           -140.897372             -0.500001             -0.500001              0.512090              0.524994
              0.499548           -143.453851             -0.500001             -0.500001              0.499726              0.561043
              0.546467           -145.303220             -0.500000             -0.500000              0.484650              0.572410
              0.593386           -146.648694             -0.499999             -0.499999              0.466765              0.556828
              0.640305           -147.633905             -0.500000             -0.500000              0.446164              0.538918
              0.687224           -148.359842             -0.500001             -0.500001              0.423175              0.518790
              0.734143           -148.897532             -0.500000             -0.500000              0.398328              0.496773
              0.781061           -149.297235             -0.500000             -0.500000              0.372280              0.473358
              0.827980           -149.594900             -0.500000             -0.500000              0.345716              0.449121
              0.874899           -149.816500             -0.500000             -0.500000              0.319275              0.424641
              0.921818           -149.981039             -0.500000             -0.500000              0.293485              0.400427
              0.968737           -150.102580             -0.500000             -0.500000              0.268743              0.376890
              1.015656           -150.191634             -0.500000             -0.500000              0.245316              0.354327
              1.062575           -150.256116             -0.500000             -0.500000              0.223362              0.332935
              1.109494           -150.302014             -0.500001             -0.500001              0.202951              0.312825
              1.156412           -150.333860             -0.500001             -0.500001              0.184089              0.294043
              1.203331           -150.355082             -0.500001             -0.500001              0.166730              0.276582
              1.250250           -150.368268             -0.500000             -0.500000              0.150801              0.260403
              1.297169           -150.375371             -0.500000             -0.500000              0.136207              0.245441
              1.344088           -150.377869             -0.500000             -0.500000              0.122844              0.231619
              1.391007           -150.376886             -0.499999             -0.499999              0.110608              0.218852
              1.437926           -150.373283             -0.499999             -0.499999              0.099395              0.207055
              1.484845           -150.367727             -0.499999             -0.499999              0.089109              0.196148
              1.531763           -150.360741             -0.499999             -0.499999              0.079663              0.186053
              1.578682           -150.352740             -0.499999             -0.499999              0.070976              0.176698
              1.625601           -150.344051             -0.499999             -0.499999              0.062975              0.168020
              1.672520           -150.334934             -0.499999             -0.499999              0.055595              0.159957
              1.719439           -150.325595             -0.500000             -0.500000              0.048778              0.152456
              1.766358           -150.316196             -0.500000             -0.500000              0.042469              0.145467
              1.813277           -150.306862             -0.500000             -0.500000              0.036622              0.138946
              1.860196           -150.297686             -0.500000             -0.500000              0.031193              0.132851
              1.907115           -150.288742             -0.500001             -0.500001              0.026144              0.127147
              1.954033           -150.280081             -0.500001             -0.500001              0.021441              0.121801
              2.000952           -150.271739             -0.500001             -0.500001              0.018364              0.116783
              2.047871           -150.263743             -0.500002             -0.500002              0.019038              0.112068
              2.094790           -150.256106             -0.500002             -0.500002              0.019536              0.107632
              2.141709           -150.248836             -0.500002             -0.500002              0.019882              0.103452
              2.188628           -150.241936             -0.500001             -0.500001              0.020096              0.099162
              2.235547           -150.235401             -0.500001             -0.500001              0.020194              0.091964
              2.282466           -150.229227             -0.500001             -0.500001              0.020192              0.085283
              2.329384           -150.223404             -0.500000             -0.500000              0.020102              0.079069
              2.376303           -150.217922             -0.499999             -0.499999              0.019936              0.073277
              2.423222           -150.212769             -0.499999             -0.499999              0.019703              0.067867
              2.470141           -150.207933             -0.499998             -0.499998              0.019413              0.062802
              2.517060           -150.203398             -0.499998             -0.499998              0.019073              0.058051
              2.563979           -150.199151             -0.499998             -0.499998              0.018690              0.053586
              2.610898           -150.195177             -0.499997             -0.499997              0.018271              0.049384
              2.657817           -150.191462             -0.499997             -0.499997              0.017823              0.045421
              2.704736           -150.187989             -0.499997             -0.499997              0.017350              0.041679
